#,FORM #,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,Who-1,Url-1,Technology-1,Language-1,Site description-1,Country-1,Start Date-1,End Date-1,FIRST NAME,LAST NAME,EMAIL,APPROVED,VERIFIED
462,1,https://eduardolageotero.crowdmap.com,2014-11-26 16:55:00,unknown,https://eduardolageotero.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
463,1,https://archaeology.crowdmap.com,2014-11-26 16:55:00,unknown,https://archaeology.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
457,1,https://twloha.crowdmap.com,2014-11-26 16:55:00,unknown,https://twloha.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
458,1,http://gugod.crowdmap.com,2014-11-26 16:55:00,unknown,http://gugod.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
459,1,https://ecocitizen.crowdmap.com,2014-11-26 16:55:00,unknown,https://ecocitizen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
453,1,http://www.pps.org/placemap/sanantonio,2014-11-26 16:55:00,unknown,http://www.pps.org/placemap/sanantonio,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
454,1,http://camhmap.crowdmap.com,2014-11-26 16:55:00,unknown,http://camhmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
455,1,http://fencetest.crowdmap.com,2014-11-26 16:55:00,unknown,http://fencetest.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
456,1,https://brunostagno.crowdmap.com,2014-11-26 16:55:00,unknown,https://brunostagno.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
450,1,http://accardealertest.crowdmap.com,2014-11-26 16:55:00,unknown,http://accardealertest.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
451,1,http://journalistsgr.crowdmap.com,2014-11-26 16:55:00,unknown,http://journalistsgr.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
452,1,https://nnosatx.crowdmap.com,2014-11-26 16:55:00,unknown,https://nnosatx.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
446,1,https://mmsit.crowdmap.com,2014-11-26 16:55:00,unknown,https://mmsit.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
447,1,http://nabaz.view-group.com,2014-11-26 16:55:00,unknown,http://nabaz.view-group.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
448,1,http://pcdecv.org/veritas,2014-11-26 16:55:00,unknown,http://pcdecv.org/veritas,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
449,1,http://www.events.sarsystem.cz,2014-11-26 16:55:00,unknown,http://www.events.sarsystem.cz,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
442,1,http://jmsc.crowdmap.com,2014-11-26 16:55:00,unknown,http://jmsc.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
443,1,https://caseytrackers.crowdmap.com,2014-11-26 16:55:00,unknown,https://caseytrackers.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
444,1,http://phirb.crowdmap.com,2014-11-26 16:55:00,unknown,http://phirb.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
445,1,http://jcutest210.crowdmap.com,2014-11-26 16:55:00,unknown,http://jcutest210.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
438,1,http://creativenet.crowdmap.com,2014-11-26 16:55:00,unknown,http://creativenet.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
439,1,https://insito.crowdmap.com,2014-11-26 16:55:00,unknown,https://insito.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
440,1,http://languagewespeak.crowdmap.com,2014-11-26 16:55:00,unknown,http://languagewespeak.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
441,1,https://detaineevotingbrgy2013.crowdmap.com,2014-11-26 16:55:00,unknown,https://detaineevotingbrgy2013.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
434,1,http://2014.electby.org,2014-11-26 16:55:00,unknown,http://2014.electby.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
435,1,http://hibah.ciptamedia.org,2014-11-26 16:55:00,unknown,http://hibah.ciptamedia.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
436,1,https://sociallyfree.crowdmap.com,2014-11-26 16:55:00,unknown,https://sociallyfree.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
437,1,https://nyanza.crowdmap.com,2014-11-26 16:55:00,unknown,https://nyanza.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
430,1,https://wmhaservices.crowdmap.com,2014-11-26 16:55:00,unknown,https://wmhaservices.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
431,1,http://www.ilbelpaese.eu/ush_vacanze,2014-11-26 16:55:00,unknown,http://www.ilbelpaese.eu/ush_vacanze,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
432,1,https://womenwarpeace.crowdmap.com,2014-11-26 16:55:00,unknown,https://womenwarpeace.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
433,1,https://chinaaid.crowdmap.com,2014-11-26 16:55:00,unknown,https://chinaaid.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
426,1,http://skywatchmap.org,2014-11-26 16:55:00,unknown,http://skywatchmap.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
427,1,https://inmycrowd.crowdmap.com,2014-11-26 16:55:00,unknown,https://inmycrowd.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
428,1,https://popvotehk.crowdmap.com,2014-11-26 16:55:00,unknown,https://popvotehk.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
429,1,https://bianyi.crowdmap.com,2014-11-26 16:55:00,unknown,https://bianyi.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
423,1,http://thecatchment.org/ushahidi25,2014-11-26 16:55:00,unknown,http://thecatchment.org/ushahidi25,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
424,1,https://tdtportugal.crowdmap.com,2014-11-26 16:55:00,unknown,https://tdtportugal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
425,1,https://avuni.crowdmap.com,2014-11-26 16:55:00,unknown,https://avuni.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
418,1,https://piazzamadonna.crowdmap.com,2014-11-26 16:55:00,unknown,https://piazzamadonna.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
419,1,https://fechoseucuido.crowdmap.com,2014-11-26 16:55:00,unknown,https://fechoseucuido.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
420,1,https://rowerypoz.crowdmap.com,2014-11-26 16:55:00,unknown,https://rowerypoz.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
421,1,http://otl.gallery/ushahidi,2014-11-26 16:55:00,unknown,http://otl.gallery/ushahidi,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
414,1,https://joscrisis.crowdmap.com,2014-11-26 16:55:00,unknown,https://joscrisis.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
415,1,http://lpgza.crowdmap.com,2014-11-26 16:55:00,unknown,http://lpgza.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
416,1,http://zimelections2013.com,2014-11-26 16:55:00,unknown,http://zimelections2013.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
417,1,http://ec2-54-244-121-148.us-west-2.compute.amazonaws.com,2014-11-26 16:55:00,unknown,http://ec2-54-244-121-148.us-west-2.compute.amazonaws.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
410,1,http://policiaintegral.org/map,2014-11-26 16:55:00,unknown,http://policiaintegral.org/map,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
411,1,https://uned.crowdmap.com,2014-11-26 16:55:00,unknown,https://uned.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
412,1,https://petrolblockade.crowdmap.com,2014-11-26 16:55:00,unknown,https://petrolblockade.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
413,1,https://liberiaelections2011.crowdmap.com,2014-11-26 16:55:00,unknown,https://liberiaelections2011.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
406,1,https://southsudanconflict.crowdmap.com,2014-11-26 16:55:00,unknown,https://southsudanconflict.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
407,1,http://noahidroaysen.crowdmap.com,2014-11-26 16:55:00,unknown,http://noahidroaysen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
408,1,https://futureteach.crowdmap.com,2014-11-26 16:55:00,unknown,https://futureteach.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
409,1,http://punto.uniminuto.edu,2014-11-26 16:55:00,unknown,http://punto.uniminuto.edu,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
402,1,http://ovalhumps.crowdmap.com,2014-11-26 16:55:00,unknown,http://ovalhumps.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
403,1,https://embarazoadolescentes.crowdmap.com,2014-11-26 16:55:00,unknown,https://embarazoadolescentes.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
404,1,https://brooklynsnowremoval2010.crowdmap.com,2014-11-26 16:55:00,unknown,https://brooklynsnowremoval2010.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
405,1,https://urbanegeschichten.crowdmap.com,2014-11-26 16:55:00,unknown,https://urbanegeschichten.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
398,1,https://calendariolaboral.crowdmap.com,2014-11-26 16:55:00,unknown,https://calendariolaboral.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
399,1,http://www.watchyourbike.com/baiskeli,2014-11-26 16:55:00,unknown,http://www.watchyourbike.com/baiskeli,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
400,1,https://innovabolivia.crowdmap.com,2014-11-26 16:55:00,unknown,https://innovabolivia.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
401,1,http://jcucrimeoctober.crowdmap.com,2014-11-26 16:55:00,unknown,http://jcucrimeoctober.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
395,1,https://desapariciones.crowdmap.com,2014-11-26 16:55:00,unknown,https://desapariciones.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
396,1,http://mapping.fbb.utm.my/crimefeeds/v2,2014-11-26 16:55:00,unknown,http://mapping.fbb.utm.my/crimefeeds/v2,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
397,1,http://norai.net/ushahidi,2014-11-26 16:55:00,unknown,http://norai.net/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
391,1,http://ereport.amaes.com,2014-11-26 16:55:00,unknown,http://ereport.amaes.com,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
392,1,https://lentebrgy2013observations.crowdmap.com,2014-11-26 16:55:00,unknown,https://lentebrgy2013observations.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
393,1,http://hairsalonchemicals.crowdmap.com,2014-11-26 16:55:00,unknown,http://hairsalonchemicals.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
394,1,https://tnumcmission.crowdmap.com,2014-11-26 16:55:00,unknown,https://tnumcmission.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
387,1,https://childhealth.crowdmap.com,2014-11-26 16:55:00,unknown,https://childhealth.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
388,1,https://rmhruu.crowdmap.com,2014-11-26 16:55:00,unknown,https://rmhruu.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
389,1,http://loubutestthingy.crowdmap.com,2014-11-26 16:55:00,unknown,http://loubutestthingy.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
390,1,https://experienciasobal.crowdmap.com,2014-11-26 16:55:00,unknown,https://experienciasobal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
384,1,http://watchthemed.net,2014-11-26 16:55:00,unknown,http://watchthemed.net,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
385,1,http://ortas.crowdmap.com,2014-11-26 16:55:00,unknown,http://ortas.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
386,1,https://carse.crowdmap.com,2014-11-26 16:55:00,unknown,https://carse.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
380,1,http://mapped.crowdmap.com,2014-11-26 16:55:00,unknown,http://mapped.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
381,1,https://baummassakerdresden.crowdmap.com,2014-11-26 16:55:00,unknown,https://baummassakerdresden.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
377,1,http://www.pleasefix.org,2014-11-26 16:55:00,unknown,http://www.pleasefix.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
378,1,https://comsantander.crowdmap.com,2014-11-26 16:55:00,unknown,https://comsantander.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
379,1,http://ocunning.crowdmap.com,2014-11-26 16:55:00,unknown,http://ocunning.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
373,1,https://newmoscow.crowdmap.com,2014-11-26 16:55:00,unknown,https://newmoscow.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
374,1,https://worldpressfreedomday2014.crowdmap.com,2014-11-26 16:55:00,unknown,https://worldpressfreedomday2014.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
375,1,http://online-krasnodar.ru,2014-11-26 16:55:00,unknown,http://online-krasnodar.ru,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
376,1,https://yred.crowdmap.com,2014-11-26 16:55:00,unknown,https://yred.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
370,1,https://amerikaninsesi.crowdmap.com,2014-11-26 16:55:00,unknown,https://amerikaninsesi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
371,1,https://quipu.crowdmap.com,2014-11-26 16:55:00,unknown,https://quipu.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
372,1,http://wofgreen.crowdmap.com,2014-11-26 16:55:00,unknown,http://wofgreen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
366,1,https://matematicac3.crowdmap.com,2014-11-26 16:55:00,unknown,https://matematicac3.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
367,1,https://situaciones.crowdmap.com,2014-11-26 16:55:00,unknown,https://situaciones.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
368,1,http://www.supergradjanin.com,2014-11-26 16:55:00,unknown,http://www.supergradjanin.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
369,1,http://pruebacuenca.crowdmap.com,2014-11-26 16:55:00,unknown,http://pruebacuenca.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
363,1,http://testxdot.cofs.org,2014-11-26 16:55:00,unknown,http://testxdot.cofs.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
364,1,https://rift.crowdmap.com,2014-11-26 16:55:00,unknown,https://rift.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
365,1,https://camperjames.crowdmap.com,2014-11-26 16:55:00,unknown,https://camperjames.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
359,1,https://ihelp.crowdmap.com,2014-11-26 16:55:00,unknown,https://ihelp.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
360,1,https://halojakarta.crowdmap.com,2014-11-26 16:55:00,unknown,https://halojakarta.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
361,1,http://theforum.crowdmap.com,2014-11-26 16:55:00,unknown,http://theforum.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
362,1,http://usask.whitespace.io,2014-11-26 16:55:00,unknown,http://usask.whitespace.io,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
355,1,http://vision2013.crowdmap.com,2014-11-26 16:55:00,unknown,http://vision2013.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
356,1,http://tajfinetwork.crowdmap.com,2014-11-26 16:55:00,unknown,http://tajfinetwork.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
357,1,http://websites.greeninfo.org/sdcoastkeeper/mpatrack,2014-11-26 16:55:00,unknown,http://websites.greeninfo.org/sdcoastkeeper/mpatrack,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
358,1,https://bocas.crowdmap.com,2014-11-26 16:55:00,unknown,https://bocas.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
351,1,http://parole.qehnelo.nc,2014-11-26 16:55:00,unknown,http://parole.qehnelo.nc,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
352,1,http://segnalazioni.cimafoundation.org,2014-11-26 16:55:00,unknown,http://segnalazioni.cimafoundation.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
353,1,https://scout.crowdmap.com,2014-11-26 16:55:00,unknown,https://scout.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
354,1,https://kotongwatch.crowdmap.com,2014-11-26 16:55:00,unknown,https://kotongwatch.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
347,1,http://elections.vanguardngr.com,2014-11-26 16:55:00,unknown,http://elections.vanguardngr.com,"uncategorised,Ushahidi,very large",0,0,,,,,,,,,,,,YES,NO
348,1,http://greatlakescommonsmap.org,2014-11-26 16:55:00,unknown,http://greatlakescommonsmap.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
349,1,http://ushahidi.gnucoop.com,2014-11-26 16:55:00,unknown,http://ushahidi.gnucoop.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
350,1,http://romareact.org,2014-11-26 16:55:00,unknown,http://romareact.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
343,1,http://ijani.crowdmap.com,2014-11-26 16:55:00,unknown,http://ijani.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
344,1,http://urblr.crowdmap.com,2014-11-26 16:55:00,unknown,http://urblr.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
345,1,http://athinamporeis.gr/athensmap,2014-11-26 16:55:00,unknown,http://athinamporeis.gr/athensmap,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
346,1,http://parkland.crowdmap.com,2014-11-26 16:55:00,unknown,http://parkland.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
340,1,https://almex.crowdmap.com,2014-11-26 16:55:00,unknown,https://almex.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
341,1,https://perumediamap.crowdmap.com,2014-11-26 16:55:00,unknown,https://perumediamap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
342,1,https://agrotestigo.crowdmap.com,2014-11-26 16:55:00,unknown,https://agrotestigo.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
336,1,http://vj12.crowdmap.com,2014-11-26 16:55:00,unknown,http://vj12.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
337,1,https://zagarolo.crowdmap.com,2014-11-26 16:55:00,unknown,https://zagarolo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
338,1,http://girasmcm.crowdmap.com,2014-11-26 16:55:00,unknown,http://girasmcm.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
339,1,https://aziendeterremotoemilia2012.crowdmap.com,2014-11-26 16:55:00,unknown,https://aziendeterremotoemilia2012.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
333,1,https://sismacalabria.crowdmap.com,2014-11-26 16:55:00,unknown,https://sismacalabria.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
334,1,http://www.berlinstreetart.org,2014-11-26 16:55:00,unknown,http://www.berlinstreetart.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
335,1,https://bellateststock.crowdmap.com,2014-11-26 16:55:00,unknown,https://bellateststock.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
330,1,http://www.data.yuwa.org.np,2014-11-26 16:55:00,unknown,http://www.data.yuwa.org.np,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
331,1,https://livetraffic.crowdmap.com,2014-11-26 16:55:00,unknown,https://livetraffic.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
332,1,http://climaya.crowdmap.com,2014-11-26 16:55:00,unknown,http://climaya.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
326,1,https://kingstoncab.crowdmap.com,2014-11-26 16:55:00,unknown,https://kingstoncab.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
327,1,https://permafrostsigny.crowdmap.com,2014-11-26 16:55:00,unknown,https://permafrostsigny.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
328,1,https://mobimooc.crowdmap.com,2014-11-26 16:55:00,unknown,https://mobimooc.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
329,1,http://alegeconstient.crowdmap.com,2014-11-26 16:55:00,unknown,http://alegeconstient.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
322,1,https://urbanbiodiversity.crowdmap.com,2014-11-26 16:55:00,unknown,https://urbanbiodiversity.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
323,1,http://aoduor.crowdmap.com,2014-11-26 16:55:00,unknown,http://aoduor.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
324,1,https://projetutl.crowdmap.com,2014-11-26 16:55:00,unknown,https://projetutl.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
325,1,https://just15minutesmanila.crowdmap.com,2014-11-26 16:55:00,unknown,https://just15minutesmanila.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
318,1,http://bencanadisastermanagement.crowdmap.com,2014-11-26 16:55:00,unknown,http://bencanadisastermanagement.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
319,1,https://quepasariachuelo.crowdmap.com,2014-11-26 16:55:00,unknown,https://quepasariachuelo.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
320,1,http://fruchtfliege.crowdmap.com,2014-11-26 16:55:00,unknown,http://fruchtfliege.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
321,1,https://mymnrra.crowdmap.com,2014-11-26 16:55:00,unknown,https://mymnrra.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
314,1,https://ucscwheelchair.crowdmap.com,2014-11-26 16:55:00,unknown,https://ucscwheelchair.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
